Ten-tone coherent waveform
1000
 -.89784,    .00000,    513
 -.88176,    .00000,    514
 -.86464,    .00000,    515
 -.84653,    .00000,    516
 -.82747,    .00000,    517
 -.80750,    .00000,    518
 -.78667,    .00000,    519
 -.76502,    .00000,    520
 -.74261,    .00000,    521
 -.71948,    .00000,    522
 -.69569,    .00000,    523
 -.67129,    .00000,    524
 -.64633,    .00000,    525
 -.62086,    .00000,    526
 -.59496,    .00000,    527
 -.56866,    .00000,    528
 -.54203,    .00000,    529
 -.51512,    .00000,    530
 -.48801,    .00000,    531
 -.46073,    .00000,    532
 -.43335,    .00000,    533
 -.40593,    .00000,    534
 -.37853,    .00000,    535
 -.35120,    .00000,    536
 -.32399,    .00000,    537
 -.29697,    .00000,    538
 -.27020,    .00000,    539
 -.24371,    .00000,    540
 -.21757,    .00000,    541
 -.19182,    .00000,    542
 -.16652,    .00000,    543
 -.14172,    .00000,    544
 -.11745,    .00000,    545
 -.09377,    .00000,    546
 -.07072,    .00000,    547
 -.04834,    .00000,    548
 -.02666,    .00000,    549
 -.00572,    .00000,    550
  .01443,    .00000,    551
  .03378,    .00000,    552
  .05229,    .00000,    553
  .06994,    .00000,    554
  .08670,    .00000,    555
  .10254,    .00000,    556
  .11746,    .00000,    557
  .13143,    .00000,    558
  .14444,    .00000,    559
  .15647,    .00000,    560
  .16753,    .00000,    561
  .17761,    .00000,    562
  .18669,    .00000,    563
  .19478,    .00000,    564
  .20189,    .00000,    565
  .20802,    .00000,    566
  .21317,    .00000,    567
  .21736,    .00000,    568
  .22059,    .00000,    569
  .22289,    .00000,    570
  .22427,    .00000,    571
  .22475,    .00000,    572
  .22434,    .00000,    573
  .22309,    .00000,    574
  .22100,    .00000,    575
  .21811,    .00000,    576
  .21445,    .00000,    577
  .21005,    .00000,    578
  .20494,    .00000,    579
  .19915,    .00000,    580
  .19273,    .00000,    581
  .18571,    .00000,    582
  .17812,    .00000,    583
  .17001,    .00000,    584
  .16142,    .00000,    585
  .15238,    .00000,    586
  .14294,    .00000,    587
  .13315,    .00000,    588
  .12304,    .00000,    589
  .11265,    .00000,    590
  .10203,    .00000,    591
  .09122,    .00000,    592
  .08027,    .00000,    593
  .06921,    .00000,    594
  .05810,    .00000,    595
  .04696,    .00000,    596
  .03584,    .00000,    597
  .02478,    .00000,    598
  .01382,    .00000,    599
  .00300,    .00000,    600
 -.00765,    .00000,    601
 -.01808,    .00000,    602
 -.02827,    .00000,    603
 -.03819,    .00000,    604
 -.04779,    .00000,    605
 -.05705,    .00000,    606
 -.06595,    .00000,    607
 -.07444,    .00000,    608
 -.08252,    .00000,    609
 -.09016,    .00000,    610
 -.09733,    .00000,    611
 -.10401,    .00000,    612
 -.11019,    .00000,    613
 -.11586,    .00000,    614
 -.12099,    .00000,    615
 -.12559,    .00000,    616
 -.12963,    .00000,    617
 -.13311,    .00000,    618
 -.13603,    .00000,    619
 -.13838,    .00000,    620
 -.14016,    .00000,    621
 -.14137,    .00000,    622
 -.14202,    .00000,    623
 -.14211,    .00000,    624
 -.14165,    .00000,    625
 -.14064,    .00000,    626
 -.13910,    .00000,    627
 -.13704,    .00000,    628
 -.13447,    .00000,    629
 -.13141,    .00000,    630
 -.12787,    .00000,    631
 -.12388,    .00000,    632
 -.11946,    .00000,    633
 -.11462,    .00000,    634
 -.10938,    .00000,    635
 -.10379,    .00000,    636
 -.09785,    .00000,    637
 -.09159,    .00000,    638
 -.08504,    .00000,    639
 -.07823,    .00000,    640
 -.07119,    .00000,    641
 -.06395,    .00000,    642
 -.05653,    .00000,    643
 -.04896,    .00000,    644
 -.04128,    .00000,    645
 -.03351,    .00000,    646
 -.02568,    .00000,    647
 -.01783,    .00000,    648
 -.00999,    .00000,    649
 -.00218,    .00000,    650
  .00557,    .00000,    651
  .01323,    .00000,    652
  .02077,    .00000,    653
  .02816,    .00000,    654
  .03538,    .00000,    655
  .04239,    .00000,    656
  .04919,    .00000,    657
  .05574,    .00000,    658
  .06201,    .00000,    659
  .06800,    .00000,    660
  .07367,    .00000,    661
  .07901,    .00000,    662
  .08400,    .00000,    663
  .08863,    .00000,    664
  .09287,    .00000,    665
  .09673,    .00000,    666
  .10017,    .00000,    667
  .10321,    .00000,    668
  .10582,    .00000,    669
  .10800,    .00000,    670
  .10974,    .00000,    671
  .11105,    .00000,    672
  .11191,    .00000,    673
  .11233,    .00000,    674
  .11232,    .00000,    675
  .11186,    .00000,    676
  .11097,    .00000,    677
  .10966,    .00000,    678
  .10793,    .00000,    679
  .10578,    .00000,    680
  .10324,    .00000,    681
  .10031,    .00000,    682
  .09700,    .00000,    683
  .09334,    .00000,    684
  .08933,    .00000,    685
  .08500,    .00000,    686
  .08036,    .00000,    687
  .07543,    .00000,    688
  .07023,    .00000,    689
  .06478,    .00000,    690
  .05911,    .00000,    691
  .05324,    .00000,    692
  .04719,    .00000,    693
  .04098,    .00000,    694
  .03464,    .00000,    695
  .02819,    .00000,    696
  .02167,    .00000,    697
  .01508,    .00000,    698
  .00847,    .00000,    699
  .00185,    .00000,    700
 -.00475,    .00000,    701
 -.01130,    .00000,    702
 -.01779,    .00000,    703
 -.02418,    .00000,    704
 -.03045,    .00000,    705
 -.03658,    .00000,    706
 -.04254,    .00000,    707
 -.04832,    .00000,    708
 -.05389,    .00000,    709
 -.05923,    .00000,    710
 -.06433,    .00000,    711
 -.06915,    .00000,    712
 -.07369,    .00000,    713
 -.07793,    .00000,    714
 -.08186,    .00000,    715
 -.08545,    .00000,    716
 -.08870,    .00000,    717
 -.09160,    .00000,    718
 -.09413,    .00000,    719
 -.09628,    .00000,    720
 -.09806,    .00000,    721
 -.09945,    .00000,    722
 -.10045,    .00000,    723
 -.10105,    .00000,    724
 -.10126,    .00000,    725
 -.10107,    .00000,    726
 -.10049,    .00000,    727
 -.09952,    .00000,    728
 -.09816,    .00000,    729
 -.09642,    .00000,    730
 -.09430,    .00000,    731
 -.09182,    .00000,    732
 -.08899,    .00000,    733
 -.08581,    .00000,    734
 -.08230,    .00000,    735
 -.07848,    .00000,    736
 -.07435,    .00000,    737
 -.06993,    .00000,    738
 -.06525,    .00000,    739
 -.06032,    .00000,    740
 -.05515,    .00000,    741
 -.04978,    .00000,    742
 -.04421,    .00000,    743
 -.03847,    .00000,    744
 -.03259,    .00000,    745
 -.02658,    .00000,    746
 -.02047,    .00000,    747
 -.01428,    .00000,    748
 -.00803,    .00000,    749
 -.00176,    .00000,    750
  .00452,    .00000,    751
  .01079,    .00000,    752
  .01701,    .00000,    753
  .02317,    .00000,    754
  .02924,    .00000,    755
  .03519,    .00000,    756
  .04102,    .00000,    757
  .04668,    .00000,    758
  .05217,    .00000,    759
  .05745,    .00000,    760
  .06252,    .00000,    761
  .06734,    .00000,    762
  .07191,    .00000,    763
  .07620,    .00000,    764
  .08020,    .00000,    765
  .08389,    .00000,    766
  .08725,    .00000,    767
  .09028,    .00000,    768
  .09296,    .00000,    769
  .09528,    .00000,    770
  .09723,    .00000,    771
  .09880,    .00000,    772
  .09999,    .00000,    773
  .10079,    .00000,    774
  .10120,    .00000,    775
  .10122,    .00000,    776
  .10083,    .00000,    777
  .10006,    .00000,    778
  .09889,    .00000,    779
  .09733,    .00000,    780
  .09538,    .00000,    781
  .09306,    .00000,    782
  .09037,    .00000,    783
  .08731,    .00000,    784
  .08391,    .00000,    785
  .08017,    .00000,    786
  .07611,    .00000,    787
  .07173,    .00000,    788
  .06706,    .00000,    789
  .06212,    .00000,    790
  .05691,    .00000,    791
  .05147,    .00000,    792
  .04580,    .00000,    793
  .03994,    .00000,    794
  .03390,    .00000,    795
  .02770,    .00000,    796
  .02138,    .00000,    797
  .01494,    .00000,    798
  .00843,    .00000,    799
  .00185,    .00000,    800
 -.00476,    .00000,    801
 -.01138,    .00000,    802
 -.01799,    .00000,    803
 -.02455,    .00000,    804
 -.03104,    .00000,    805
 -.03744,    .00000,    806
 -.04373,    .00000,    807
 -.04987,    .00000,    808
 -.05585,    .00000,    809
 -.06163,    .00000,    810
 -.06721,    .00000,    811
 -.07255,    .00000,    812
 -.07763,    .00000,    813
 -.08244,    .00000,    814
 -.08695,    .00000,    815
 -.09114,    .00000,    816
 -.09500,    .00000,    817
 -.09850,    .00000,    818
 -.10164,    .00000,    819
 -.10441,    .00000,    820
 -.10677,    .00000,    821
 -.10874,    .00000,    822
 -.11029,    .00000,    823
 -.11142,    .00000,    824
 -.11211,    .00000,    825
 -.11238,    .00000,    826
 -.11220,    .00000,    827
 -.11159,    .00000,    828
 -.11053,    .00000,    829
 -.10903,    .00000,    830
 -.10709,    .00000,    831
 -.10472,    .00000,    832
 -.10192,    .00000,    833
 -.09871,    .00000,    834
 -.09508,    .00000,    835
 -.09105,    .00000,    836
 -.08664,    .00000,    837
 -.08185,    .00000,    838
 -.07670,    .00000,    839
 -.07121,    .00000,    840
 -.06540,    .00000,    841
 -.05928,    .00000,    842
 -.05289,    .00000,    843
 -.04623,    .00000,    844
 -.03933,    .00000,    845
 -.03222,    .00000,    846
 -.02493,    .00000,    847
 -.01747,    .00000,    848
 -.00987,    .00000,    849
 -.00217,    .00000,    850
  .00561,    .00000,    851
  .01344,    .00000,    852
  .02129,    .00000,    853
  .02913,    .00000,    854
  .03693,    .00000,    855
  .04467,    .00000,    856
  .05230,    .00000,    857
  .05981,    .00000,    858
  .06716,    .00000,    859
  .07432,    .00000,    860
  .08126,    .00000,    861
  .08796,    .00000,    862
  .09438,    .00000,    863
  .10050,    .00000,    864
  .10629,    .00000,    865
  .11173,    .00000,    866
  .11680,    .00000,    867
  .12146,    .00000,    868
  .12569,    .00000,    869
  .12949,    .00000,    870
  .13282,    .00000,    871
  .13566,    .00000,    872
  .13801,    .00000,    873
  .13984,    .00000,    874
  .14115,    .00000,    875
  .14192,    .00000,    876
  .14214,    .00000,    877
  .14181,    .00000,    878
  .14091,    .00000,    879
  .13944,    .00000,    880
  .13741,    .00000,    881
  .13481,    .00000,    882
  .13165,    .00000,    883
  .12792,    .00000,    884
  .12363,    .00000,    885
  .11880,    .00000,    886
  .11343,    .00000,    887
  .10754,    .00000,    888
  .10113,    .00000,    889
  .09423,    .00000,    890
  .08685,    .00000,    891
  .07902,    .00000,    892
  .07076,    .00000,    893
  .06208,    .00000,    894
  .05302,    .00000,    895
  .04360,    .00000,    896
  .03386,    .00000,    897
  .02382,    .00000,    898
  .01352,    .00000,    899
  .00299,    .00000,    900
 -.00774,    .00000,    901
 -.01863,    .00000,    902
 -.02964,    .00000,    903
 -.04073,    .00000,    904
 -.05186,    .00000,    905
 -.06299,    .00000,    906
 -.07409,    .00000,    907
 -.08511,    .00000,    908
 -.09600,    .00000,    909
 -.10673,    .00000,    910
 -.11725,    .00000,    911
 -.12752,    .00000,    912
 -.13750,    .00000,    913
 -.14714,    .00000,    914
 -.15641,    .00000,    915
 -.16526,    .00000,    916
 -.17364,    .00000,    917
 -.18152,    .00000,    918
 -.18887,    .00000,    919
 -.19563,    .00000,    920
 -.20178,    .00000,    921
 -.20727,    .00000,    922
 -.21207,    .00000,    923
 -.21615,    .00000,    924
 -.21948,    .00000,    925
 -.22202,    .00000,    926
 -.22374,    .00000,    927
 -.22463,    .00000,    928
 -.22464,    .00000,    929
 -.22377,    .00000,    930
 -.22199,    .00000,    931
 -.21929,    .00000,    932
 -.21563,    .00000,    933
 -.21102,    .00000,    934
 -.20544,    .00000,    935
 -.19889,    .00000,    936
 -.19134,    .00000,    937
 -.18281,    .00000,    938
 -.17330,    .00000,    939
 -.16279,    .00000,    940
 -.15130,    .00000,    941
 -.13883,    .00000,    942
 -.12540,    .00000,    943
 -.11101,    .00000,    944
 -.09568,    .00000,    945
 -.07943,    .00000,    946
 -.06228,    .00000,    947
 -.04425,    .00000,    948
 -.02537,    .00000,    949
 -.00566,    .00000,    950
  .01484,    .00000,    951
  .03611,    .00000,    952
  .05810,    .00000,    953
  .08078,    .00000,    954
  .10412,    .00000,    955
  .12806,    .00000,    956
  .15257,    .00000,    957
  .17760,    .00000,    958
  .20310,    .00000,    959
  .22903,    .00000,    960
  .25532,    .00000,    961
  .28195,    .00000,    962
  .30884,    .00000,    963
  .33594,    .00000,    964
  .36321,    .00000,    965
  .39058,    .00000,    966
  .41800,    .00000,    967
  .44541,    .00000,    968
  .47275,    .00000,    969
  .49996,    .00000,    970
  .52699,    .00000,    971
  .55378,    .00000,    972
  .58027,    .00000,    973
  .60641,    .00000,    974
  .63213,    .00000,    975
  .65737,    .00000,    976
  .68210,    .00000,    977
  .70624,    .00000,    978
  .72974,    .00000,    979
  .75256,    .00000,    980
  .77464,    .00000,    981
  .79594,    .00000,    982
  .81639,    .00000,    983
  .83597,    .00000,    984
  .85462,    .00000,    985
  .87230,    .00000,    986
  .88897,    .00000,    987
  .90459,    .00000,    988
  .91913,    .00000,    989
  .93255,    .00000,    990
  .94483,    .00000,    991
  .95593,    .00000,    992
  .96583,    .00000,    993
  .97451,    .00000,    994
  .98194,    .00000,    995
  .98811,    .00000,    996
  .99301,    .00000,    997
  .99662,    .00000,    998
  .99893,    .00000,    999
  .99995,    .00000,   1000
